Group	filter	actor	item	Distance	DistanceM	Space	SpaceM	HoldT	HoldTM	Subs	SubsM	Peak	PeakM	Gaze	Duration	DurationM
1	0	37	27	4.71	-0.45805	2	0.31626	0.9	-0.68043	11	0.39599	2.2	-0.21508	0	7681.00	.23
1	1	37	28	5.75	-0.46227	4	0.07025	2.07	1.51399	10	0.10368	3.04	0.49731	0	7075.00	.32
1	1	37	29	6.88	0.68653	2	0.29565	2.3	2.12875	9	0.08311	3.39	1.29179	0.06	8277.00	1.57
1	1	37	30	7.18	0.46026	2	0.82041	1.23	0.40768	7	-0.85077	3.96	1.17115	0.03	5787.00	.03
1	1	37	31	6.71	-0.28652	0	-0.58225	1.1	-0.43698	11	-0.51057	3.17	0.49959	0	8700.00	.09
1	1	38	1	4.54	-0.06393	0	-0.93077	0.4	-0.89825	6	-0.82036	1.92	-0.32885	0	5500.00	.20
1	1	38	2	7.18	-0.4231	5	0.6455	1.2	0.87551	16	0.23138	2.03	-0.69589	0.19	8808.00	.12
1	1	38	3	7.24	0.17282	0	-0.55522	1.13	0.60992	12	0.58774	3.28	0.77661	0	7106.00	.66
1	0	38	4	7.04	0.27996	0	-0.68143	0.83	-0.19144	13	0.72532	2	-0.79435	0.06	9520.00	2.24
1	1	38	5	7.34	0.21638	0	-0.45849	1.67	0.57711	17	0.7356	3.07	0.52944	0	11830.00	1.57
1	0	38	6	5.78	-0.06883	2	0.46481	1.1	-0.53123	9	-0.55744	1.93	-0.41935	0	7646.00	.02
1	1	38	7	9.32	0.6871	0	-0.5	1.17	0.09779	22	2.28218	3.02	0.12671	0	11914.00	2.34
1	1	38	8	6.33	-0.13087	0	-0.54115	2.43	1.31007	13	0.39523	3.37	0.70077	0.11	7830.00	.36
1	1	38	9	6.86	-0.06976	2	-0.47006	1.27	0.42409	9	-0.71284	1.71	-0.96187	0	8646.00	1.10
1	1	38	10	9.42	0.53133	0	-0.76125	4.53	2.43828	14	0.14427	4.08	1.36088	0.04	13319.00	1.86
1	1	38	11	4.42	-0.65609	2	0.63549	1.67	1.07734	7	-0.91287	1.49	-0.48498	0.12	7829.00	.84
1	1	38	12	8.71	-0.10087	0	-0.68143	0.97	-0.68211	13	0.45793	4.39	0.22348	0.12	7829.00	.90
1	1	38	13	12.26	1.91019	2	-0.10726	0.93	-0.30482	18	1.32553	4	1.61516	0.14	10468.00	1.06
1	1	38	14	5.54	-0.16471	0	-0.86692	1.9	1.28427	11	0.67607	4.72	0.3667	0	6936.00	.74
1	1	38	15	5.28	-0.4654	2	-0.24437	1.77	-0.02497	8	-0.40842	2.89	0.61874	0	8447.00	.47
1	1	38	16	4.61	-0.78437	5	0.33719	0.13	-1.36021	7	-0.29562	1.67	-0.7227	0.16	5489.00	.04
1	1	38	17	5.49	-0.16065	0	-0.81187	0.7	-0.80064	12	0.73223	2.06	-0.27379	0.15	6957.00	.76
1	1	38	18	3.18	-0.82061	4	1.2938	3.27	2.05291	5	-0.98907	2.16	-0.26048	0.07	6426.00	.22
1	1	38	19	4.85	-0.06588	0	-0.86646	1	-0.16956	9	0.05438	2.36	-0.0992	0	6766.00	.74
1	1	38	20	9.17	-0.24921	0	-0.64929	1.63	1.40498	18	0.79295	3.08	-0.05014	0.09	9810.00	1.03
1	1	38	21	15.9	1.63264	0	-1.12238	0.7	-0.29705	29	1.97789	3.08	0.75448	0	16043.00	1.81
1	1	38	22	5.47	-0.53827	0	-1.18798	5.5	3.35048	13	0.04413	2.89	0.25261	0	10341.00	.98
1	1	38	23	12.01	1.33526	0	-1.15036	1.87	0.56634	16	0.70734	2.74	0.25679	0.03	11744.00	1.29
1	1	38	24	4.18	-0.85929	0	-1.24216	0.9	-0.27258	6	-1.02503	1.85	-0.46639	0	5723.00	-.39
1	1	38	25	13.09	2.18744	0	-1.08734	0.53	-0.59299	25	2.87911	5.71	2.6615	0	13404.00	2.41
1	1	38	26	3.84	-1.02873	2	-0.1977	5.43	3.17962	15	1.02742	1.3	-0.89965	0.04	9834.00	.94
1	1	38	27	6.86	0.63463	2	0.31626	1.5	0.06186	10	0.0792	1	-1.10498	0.03	11127.00	2.07
1	1	38	28	6.87	0.16869	4	0.07025	1.2	0.23502	10	0.10368	2.34	-0.26972	0.24	6659.00	.04
1	1	38	29	4.37	-0.85884	2	0.29565	0.77	-0.42021	8	-0.29089	3.57	1.5209	0.06	6085.00	.07
1	1	38	30	6.8	0.30146	0	-0.82041	0.63	-0.54948	10	0.32722	6.76	3.89279	0	6468.00	.59
1	0	38	31	4.93	-0.90103	0	-0.58225	4.53	3.16376	12	-0.26549	2.3	-0.45945	0	10064.00	.76
0	1	39	1	5.65	0.78214	0	-0.93077	0.77	-0.26192	11	1.35118	2.83	0.73801	0	5709.00	.35
0	1	39	2	9.31	-0.10481	5	0.6455	0.33	-0.78	14	-0.04628	1.93	-0.77259	0.2	9404.00	.25
0	1	39	3	3.75	-1.1706	0	-0.55522	0.9	0.22567	9	-0.40407	1.92	-0.97445	0	6313.00	.11
0	1	39	4	5.85	-0.25815	0	-0.68143	1.83	1.68819	14	1.03992	1.89	-0.91412	0	7340.00	.67
0	1	39	5	8.16	0.52941	0	-0.45849	1.9	0.85571	16	0.54508	2.31	-0.29272	0	11107.00	1.29
0	1	39	6	10.28	2.02101	0	-0.92962	2.6	1.22868	21	2.45273	2.64	0.57055	0	11766.00	2.13
0	1	39	7	9.59	0.7777	0	-0.5	3.33	2.92283	16	0.91287	3.36	0.41629	0	9893.00	1.25
0	1	39	8	5.04	-0.58192	0	-0.54115	2.47	1.3468	14	0.65393	1.96	-0.77249	0	8064.00	.48
0	1	39	9	12.24	1.89115	4	1.22216	1.4	0.65367	14	0.72886	4.41	1.92961	0.1	8361.00	.92
0	1	39	10	5.44	-0.76542	0	-0.76125	3.93	1.89251	12	-0.46676	1.7	-1.21142	0	8708.00	.03
0	1	39	11	6.09	0.2504	0	-1.05915	0.9	-0.22301	9	-0.30429	2.28	-0.09859	0	6915.00	.21
0	1	39	12	7.67	-0.12329	0	-0.68143	1.63	0.1337	17	1.57558	2.04	-0.2738	0	6915.00	.28
0	1	39	13	7.2	-0.57607	0	-2.03802	1.87	0.8815	14	0.26511	2.17	-0.37845	0	8319.00	-.12
0	1	39	14	9.26	-0.05673	0	-0.86692	1.27	0.37397	15	2.17381	5.05	0.45391	0	8361.00	1.86
0	1	39	15	7.01	0.3472	0	-2.00387	2.67	0.73339	10	0.21724	3.38	1.16341	0	6894.00	-.30
0	1	39	16	5.78	-0.04088	5	0.33719	1.47	0.61628	11	1.4781	1.85	-0.53701	0	5208.00	-.18
0	0	39	17	3.66	-0.18802	0	-0.81187	3.1	2.29216	9	-0.15632	2.25	-0.2382	0	6542.00	.45
0	1	39	18	3.26	-0.78281	2	-0.68819	1.83	0.54034	5	-0.98907	1.7	-0.86762	0	5230.00	-.59
0	1	39	19	5.21	0.16763	0	-0.86646	0.97	-0.22218	10	0.44592	1.67	-1.0164	0	6724.00	.71
0	1	39	20	18.35	1.84589	0	-0.64929	0.93	0.12062	20	1.23552	3.08	-0.04398	0.04	10405.00	1.33
0	1	39	21	9.88	0.21691	0	-1.12238	1.83	1.10135	16	0.1735	2.4	-0.32684	0	7681.00	-.29
0	1	39	22	11.34	1.7189	0	-1.18798	0.63	-0.58123	21	1.85958	2.08	-0.49872	0	11575.00	1.51
0	1	39	23	8.27	0.16652	0	-1.15036	2.6	1.32145	14	0.31857	4.52	1.87598	0.09	8625.00	.18
0	1	39	24	5.1	-0.46841	2	0.3549	1.4	0.46339	10	-0.01404	2.39	0.10132	0	4900.00	-.82
0	1	39	25	3.5	-1.11194	0	-1.08734	2.4	0.36492	10	-0.42178	1.6	-0.91242	0	6187.00	-.68
0	1	39	26	8.27	0.81521	0	-1.97698	1.63	0.05706	14	0.76133	4.1	1.16492	0	9086.00	.58
0	1	39	27	7.9	1.1626	0	-1.2018	2.8	1.67015	15	1.66317	1.69	-0.59221	0	10405.00	1.69
0	1	39	28	7.72	0.64696	4	0.07025	2.07	1.51399	13	1.22345	2.89	0.32932	0.33	7333.00	.49
0	1	39	29	6.62	0.52602	0	-1.22485	1.53	0.85427	9	0.08311	2.31	-0.09817	0	6851.00	.60
0	1	39	30	4.24	-0.75767	0	-0.82041	1.57	0.93943	8	-0.45811	2.63	-0.11942	0	5106.00	-.54
0	1	39	31	14.9	2.53988	0	-0.58225	1.07	-0.47194	21	1.94015	4.03	1.4594	0	13021.00	2.19
1	1	40	1	5.46	0.63639	0	-0.93077	0.73	-0.31977	11	1.35118	2.02	-0.21676	0	5723.00	.36
1	1	40	2	5.83	-0.62445	5	0.6455	1.57	1.57592	11	-0.46276	1.78	-0.88067	0.15	8234.00	-.02
1	1	40	3	7.18	0.14992	0	-0.55522	1.6	1.37841	13	0.91834	2	-0.8697	0	6979.00	.57
1	1	40	4	5.54	-0.39744	0	-0.68143	0.97	0.05917	9	-0.53307	3.2	0.54971	0	6851.00	.31
1	1	40	5	5.21	-0.59799	0	-0.45849	1.27	0.0995	11	-0.40749	1.75	-0.89682	0	7149.00	-.23
1	1	40	6	4.99	-0.43803	0	-0.92962	2.4	0.99403	12	0.1951	2.06	-0.23369	0	8362.00	.39
1	1	40	7	6.28	-0.35762	0	-0.5	1.03	-0.07606	13	0.22822	2.65	-0.19145	0.03	6830.00	-.39
1	1	40	8	6.87	0.05993	0	-0.54115	0.73	-0.56321	12	0.13654	4.47	1.85498	0	6263.00	-.44
1	1	40	9	6.51	-0.1953	4	1.22216	0.93	-0.14987	9	-0.71284	2.95	0.36581	0	6234.00	-.35
1	1	40	10	10.02	0.72751	0	-0.76125	1.2	-0.59378	16	0.7553	1.91	-0.98096	0	11766.00	1.25
1	1	40	11	6.79	0.63268	0	-1.05915	0.13	-1.52335	15	1.52145	3.38	0.4404	0	5660.00	-.64
1	1	40	12	6.52	-0.14825	0	-0.68143	0.7	-1.00844	13	0.45793	4.88	0.32904	0	5660.00	-.57
1	1	40	13	8.71	0.168	2	-0.10726	1.23	0.0765	13	0	2.06	-0.49945	0.03	7724.00	-.44
1	1	40	14	6.09	-0.14856	0	-0.86692	0.93	-0.10514	7	-0.82168	1.82	-0.38729	0	6170.00	.13
1	1	40	15	7.98	0.80043	4	1.51512	0.9	-0.75524	7	-0.72125	1.84	-0.55093	0	8510.00	.50
1	1	40	16	6.93	0.68686	5	0.33719	0	-1.55786	8	0.14781	2.52	0.12816	0.46	5829.00	.31
1	1	40	17	4.02	-0.18267	0	-0.81187	1.23	-0.11336	9	-0.15632	1.44	-0.39426	0	6723.00	.58
1	1	40	18	4.27	-0.30184	2	-0.68819	0.7	-0.65564	9	0.32969	2.15	-0.2736	0.15	6277.00	.12
1	1	40	19	4.92	-0.02549	0	-0.86646	1.07	-0.06431	10	0.44592	2.08	-0.4741	0	5596.00	-.18
1	1	40	20	11.44	0.26852	0	-0.64929	1.53	1.2215	16	0.35037	2.46	-0.57048	0	8830.00	.52
1	1	40	21	7.52	-0.33801	2	0.75695	0.63	-0.3793	12	-0.3817	2.15	-0.72874	0	7298.00	-.39
1	1	40	22	6.63	-0.09214	0	-1.18798	1.47	0.09201	11	-0.40974	2.43	-0.17801	0	8148.00	.04
1	1	40	23	8.18	0.13736	0	-1.15036	1.07	-0.25743	13	0.12419	2.86	0.36975	0	8064.00	-.02
1	1	40	24	7.84	0.70298	0	-1.24216	0.23	-1.25387	15	1.2497	2.75	0.4901	0	6936.00	.24
1	1	40	25	5.44	-0.44356	0	-1.08734	0.8	-0.45615	10	-0.42178	3.57	0.79863	0	7127.00	-.28
1	1	40	26	5.03	-0.53547	0	-1.97698	0.8	-0.62771	6	-1.36743	1.72	-0.58837	0.12	8000.00	.05
1	1	40	27	7.15	0.78165	0	-1.2018	0.87	-0.72167	13	1.02958	3.57	0.79924	0.13	7468.00	.11
1	1	40	28	9.1	1.42544	4	0.07025	0.8	-0.35527	14	1.5967	4.18	1.73932	0.31	7511.00	.61
1	1	40	29	5.46	-0.18909	0	-1.22485	0.83	-0.30938	8	-0.29089	2.02	-0.47684	0	5809.00	-.12
1	1	40	30	4.96	-0.45834	0	-0.82041	1.8	1.31165	10	0.32722	3.41	0.63815	0	5617.00	-.12
1	1	40	31	6.26	-0.44029	0	-0.58225	2.03	0.54186	14	0.22465	4.67	2.16093	0	9052.00	.26
1	1	41	1	7.66	2.31032	4	2.18623	1.43	0.89504	8	0.04826	2.19	-0.01586	0.12	5979.00	.55
1	1	41	2	12.54	0.37731	5	0.6455	0.5	-0.46163	17	0.37021	4.8	1.40799	0.49	10500.00	.51
1	1	41	3	9.5	1.04024	4	2.51983	0.5	-0.43304	14	1.24895	3.05	0.48574	0.24	6873.00	.50
1	1	41	4	13.15	3.05792	4	2.385	0.9	-0.06614	17	1.98371	2.54	-0.18923	0.45	9638.00	2.32
1	1	41	5	11.15	1.67647	2	1.6047	0.57	-0.73631	16	0.54508	5	2.61959	0.06	7230.00	-.20
1	1	41	6	9.06	1.45285	4	1.85924	1.53	-0.02281	14	0.6968	3.1	1.21327	0.44	9146.00	.79
1	1	41	7	13.24	2.03256	2	1.5	1.8	0.92357	16	0.91287	5.6	2.32535	0.15	8936.00	.74
1	1	41	8	7.2	0.17418	2	1.40698	0.9	-0.37955	11	-0.12216	1.82	-0.92068	0.53	7234.00	.06
1	1	41	9	10.64	1.30681	4	1.22216	1.53	0.88325	14	0.72886	3	0.41648	0.11	8325.00	.90
1	1	41	10	14.71	2.25824	2	0.89966	0.93	-0.83634	21	2.28289	3.46	0.69212	0.03	8852.00	.09
1	1	41	11	8.46	1.53345	4	2.33013	0.8	-0.39261	13	0.91287	3.51	0.50349	0.12	7458.00	.58
1	1	41	12	8.17	-0.11243	4	2.385	1.13	-0.47816	13	0.45793	5.06	0.36715	0.12	7458.00	.65
1	1	41	13	9.65	0.62812	4	1.82349	0.93	-0.30482	13	0	1.81	-0.77536	0.18	8894.00	.20
1	1	41	14	9.86	-0.03946	2	0.77566	0.27	-1.06335	13	1.42494	2.63	-0.17699	0.26	6744.00	.58
1	1	41	15	9.46	1.49682	4	1.51512	0.6	-1.00802	12	0.84291	5.07	3.0473	0.52	7873.00	.19
1	1	41	16	5.44	-0.25761	5	0.33719	1.87	1.20923	6	-0.73905	2.25	-0.14245	0.56	6256.00	.65
1	1	41	17	7.86	-0.12512	2	0.6495	0.5	-1.05838	12	0.73223	3.18	-0.0602	0.11	7596.00	1.23
1	1	41	18	7.64	1.30025	4	1.2938	0.57	-0.79634	11	0.98907	3.17	1.0701	0.34	7454.00	.92
1	1	41	19	6.96	1.32349	4	2.25279	1.73	0.9881	10	0.44592	3.06	0.83219	0.52	6273.00	.35
1	1	41	20	10.58	0.07314	0	-0.64929	0.2	-1.2249	17	0.57166	3.49	0.2974	0.18	8000.00	.09
1	1	41	21	9.49	0.12641	4	2.63628	0.23	-0.87286	16	0.1735	2.6	-0.01236	0.3	7341.00	-.37
1	1	41	22	12.1	2.0108	2	0.71279	0.37	-0.79666	13	0.04413	1.95	-0.62073	0.14	8851.00	.34
1	1	41	23	13.8	1.89329	2	0.86978	0.4	-0.94389	15	0.51295	6.11	3.31638	0.24	8298.00	.06
1	1	41	24	9.02	1.20712	4	1.95196	0.77	-0.46884	9	-0.26679	3.65	1.45039	0	7818.00	.71
1	1	41	25	13.32	2.26642	3	1.58158	1.67	-0.0114	17	1.11864	5.04	2.07942	0.34	8744.00	.41
1	1	41	26	5.16	-0.47906	2	-0.1977	0.83	-0.60032	9	-0.56915	1.58	-0.68871	0.44	5426.00	-1.21
1	1	41	27	7.29	0.85381	4	1.83433	2.33	1.09282	13	1.02958	2.55	0.04468	0.26	9045.00	.96
1	1	41	28	9.72	1.78035	4	0.07025	0.73	-0.45365	13	1.22345	2.97	0.41234	0.6	8143.00	1.03
1	1	41	29	8.55	1.71167	4	1.81616	0.33	-1.14057	11	0.83111	4.33	2.50275	0.6	6387.00	.28
1	1	41	30	7.61	0.63736	2	0.82041	0.43	-0.86853	12	1.11255	3.26	0.49785	0.38	6637.00	.73
1	1	41	31	14.82	2.51161	2	1.3233	0.23	-1.34591	15	0.46972	3.38	0.73408	0.61	7532.00	-.47
